timestamp,configuration,run_number,total_lookups,cache_hits,cache_hit_percent,bucket_hits,bucket_hit_percent,misses,miss_percent,cache_hit_latency_ns,cache_hit_stddev_ns,cache_hit_min_ns,cache_hit_max_ns,bucket_search_latency_ns,bucket_search_stddev_ns,bucket_search_min_ns,bucket_search_max_ns,context_predictions_total,context_correct,context_accuracy_percent,window_diversity_percent,window_final_size_bytes,total_runtime_ms,memory_allocated_bytes,speedup_vs_baseline,ci_lower_95,ci_upper_95
STANDARD,B_CACHE,1,Iterations:,17389,17.39,82611,82.61,0,0.00,42.692,0.000,21.000,122905.000,36.633,0.000,26.000,13321.000,0,0,0,0,0,6.74,0,.858,0,0
STANDARD,A_BASELINE,2,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.30,0,1.0,0,0
STANDARD,B_CACHE,3,Iterations:,17389,17.39,82611,82.61,0,0.00,31.944,0.000,19.000,3333.000,42.728,0.000,22.000,285386.000,0,0,0,0,0,7.00,0,1.337,0,0
STANDARD,B_CACHE,4,Iterations:,17389,17.39,82611,82.61,0,0.00,29.905,0.000,21.000,7067.000,36.191,0.000,26.000,36601.000,0,0,0,0,0,6.45,0,1.210,0,0
STANDARD,B_CACHE,5,Iterations:,17389,17.39,82611,82.61,0,0.00,30.104,0.000,19.000,3589.000,34.959,0.000,22.000,6028.000,0,0,0,0,0,6.19,0,1.161,0,0
STANDARD,C_FULL,6,Iterations:,17389,17.39,82611,82.61,0,0.00,32.522,0.000,21.000,664.000,34.956,0.000,26.000,14126.000,0,0,0,0,0,6.37,0,1.074,0,0
STANDARD,C_FULL,7,Iterations:,17389,17.39,82611,82.61,0,0.00,28.499,0.000,21.000,187.000,34.284,0.000,26.000,19346.000,0,0,0,0,0,6.15,0,1.202,0,0
STANDARD,C_FULL,8,Iterations:,17389,17.39,82611,82.61,0,0.00,27.256,0.000,17.000,2519.000,31.834,0.000,21.000,3769.000,0,0,0,0,0,5.81,0,1.167,0,0
STANDARD,C_FULL,9,Iterations:,17389,17.39,82611,82.61,0,0.00,29.583,0.000,21.000,185.000,33.741,0.000,26.000,3113.000,0,0,0,0,0,6.18,0,1.140,0,0
STANDARD,C_FULL,10,Iterations:,17389,17.39,82611,82.61,0,0.00,27.464,0.000,19.000,217.000,32.897,0.000,22.000,13671.000,0,0,0,0,0,5.90,0,1.197,0,0
STANDARD,C_FULL,11,Iterations:,17389,17.39,82611,82.61,0,0.00,29.980,0.000,22.000,159.000,35.519,0.000,27.000,2938.000,0,0,0,0,0,6.47,0,1.184,0,0
STANDARD,C_FULL,12,Iterations:,17389,17.39,82611,82.61,0,0.00,28.409,0.000,21.000,131.000,34.351,0.000,26.000,18250.000,0,0,0,0,0,6.19,0,1.209,0,0
STANDARD,C_FULL,13,Iterations:,17389,17.39,82611,82.61,0,0.00,33.127,0.000,21.000,54359.000,34.217,0.000,26.000,3229.000,0,0,0,0,0,6.28,0,1.032,0,0
STANDARD,C_FULL,14,Iterations:,17389,17.39,82611,82.61,0,0.00,30.939,0.000,23.000,146.000,36.115,0.000,27.000,5287.000,0,0,0,0,0,6.47,0,1.167,0,0
STANDARD,B_CACHE,15,Iterations:,17389,17.39,82611,82.61,0,0.00,31.718,0.000,22.000,194.000,36.692,0.000,27.000,24434.000,0,0,0,0,0,6.57,0,1.156,0,0
STANDARD,B_CACHE,16,Iterations:,17389,17.39,82611,82.61,0,0.00,29.654,0.000,20.000,4083.000,34.270,0.000,22.000,7391.000,0,0,0,0,0,6.18,0,1.155,0,0
STANDARD,B_CACHE,17,Iterations:,17389,17.39,82611,82.61,0,0.00,29.224,0.000,19.000,2401.000,34.529,0.000,22.000,25468.000,0,0,0,0,0,6.27,0,1.181,0,0
STANDARD,C_FULL,18,Iterations:,17389,17.39,82611,82.61,0,0.00,29.014,0.000,21.000,150.000,34.986,0.000,26.000,21117.000,0,0,0,0,0,6.31,0,1.205,0,0
STANDARD,C_FULL,19,Iterations:,17389,17.39,82611,82.61,0,0.00,28.438,0.000,19.000,3338.000,32.894,0.000,22.000,8170.000,0,0,0,0,0,5.96,0,1.156,0,0
STANDARD,A_BASELINE,20,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36,0,1.0,0,0
STANDARD,A_BASELINE,21,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,1.0,0,0
STANDARD,B_CACHE,22,Iterations:,17389,17.39,82611,82.61,0,0.00,29.664,0.000,19.000,5589.000,33.884,0.000,22.000,14039.000,0,0,0,0,0,6.09,0,1.142,0,0
STANDARD,C_FULL,23,Iterations:,17389,17.39,82611,82.61,0,0.00,28.992,0.000,21.000,171.000,34.600,0.000,26.000,28776.000,0,0,0,0,0,7.06,0,1.193,0,0
STANDARD,C_FULL,24,Iterations:,17389,17.39,82611,82.61,0,0.00,29.774,0.000,19.000,169.000,34.853,0.000,22.000,19287.000,0,0,0,0,0,6.27,0,1.170,0,0
STANDARD,B_CACHE,25,Iterations:,17389,17.39,82611,82.61,0,0.00,29.987,0.000,21.000,114.000,35.014,0.000,26.000,23544.000,0,0,0,0,0,6.27,0,1.167,0,0
STANDARD,C_FULL,26,Iterations:,17389,17.39,82611,82.61,0,0.00,32.021,0.000,21.000,4377.000,35.786,0.000,26.000,4333.000,0,0,0,0,0,6.50,0,1.117,0,0
STANDARD,B_CACHE,27,Iterations:,17389,17.39,82611,82.61,0,0.00,30.380,0.000,21.000,26404.000,33.628,0.000,26.000,4091.000,0,0,0,0,0,6.09,0,1.106,0,0
STANDARD,C_FULL,28,Iterations:,17389,17.39,82611,82.61,0,0.00,30.232,0.000,21.000,8910.000,34.503,0.000,26.000,12945.000,0,0,0,0,0,6.17,0,1.141,0,0
STANDARD,C_FULL,29,Iterations:,17389,17.39,82611,82.61,0,0.00,29.631,0.000,19.000,194.000,34.589,0.000,22.000,11870.000,0,0,0,0,0,6.25,0,1.167,0,0
STANDARD,B_CACHE,30,Iterations:,17389,17.39,82611,82.61,0,0.00,29.161,0.000,19.000,1872.000,35.352,0.000,22.000,99429.000,0,0,0,0,0,6.30,0,1.212,0,0
STANDARD,A_BASELINE,31,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28,0,1.0,0,0
STANDARD,B_CACHE,32,Iterations:,17389,17.39,82611,82.61,0,0.00,30.652,0.000,22.000,206.000,37.444,0.000,27.000,31050.000,0,0,0,0,0,6.77,0,1.221,0,0
STANDARD,A_BASELINE,33,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.54,0,1.0,0,0
STANDARD,C_FULL,34,Iterations:,17389,17.39,82611,82.61,0,0.00,30.089,0.000,21.000,511.000,36.487,0.000,26.000,46542.000,0,0,0,0,0,6.57,0,1.212,0,0
STANDARD,A_BASELINE,35,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42,0,1.0,0,0
STANDARD,A_BASELINE,36,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,0,1.0,0,0
STANDARD,C_FULL,37,Iterations:,17389,17.39,82611,82.61,0,0.00,31.398,0.000,22.000,2569.000,36.298,0.000,27.000,17569.000,0,0,0,0,0,6.51,0,1.156,0,0
STANDARD,B_CACHE,38,Iterations:,17389,17.39,82611,82.61,0,0.00,30.203,0.000,21.000,4276.000,36.005,0.000,26.000,14954.000,0,0,0,0,0,6.42,0,1.192,0,0
STANDARD,B_CACHE,39,Iterations:,17389,17.39,82611,82.61,0,0.00,28.999,0.000,19.000,122.000,34.915,0.000,22.000,5414.000,0,0,0,0,0,6.23,0,1.204,0,0
STANDARD,B_CACHE,40,Iterations:,17389,17.39,82611,82.61,0,0.00,36.678,0.000,21.000,119711.000,34.541,0.000,26.000,7229.000,0,0,0,0,0,6.45,0,.941,0,0
STANDARD,B_CACHE,41,Iterations:,17389,17.39,82611,82.61,0,0.00,30.205,0.000,21.000,121.000,36.572,0.000,26.000,5230.000,0,0,0,0,0,6.51,0,1.210,0,0
STANDARD,C_FULL,42,Iterations:,17389,17.39,82611,82.61,0,0.00,28.791,0.000,21.000,416.000,40.399,0.000,26.000,469559.000,0,0,0,0,0,6.68,0,1.403,0,0
STANDARD,B_CACHE,43,Iterations:,17389,17.39,82611,82.61,0,0.00,28.918,0.000,21.000,120.000,34.839,0.000,26.000,5071.000,0,0,0,0,0,6.24,0,1.204,0,0
STANDARD,C_FULL,44,Iterations:,17389,17.39,82611,82.61,0,0.00,28.889,0.000,19.000,5845.000,33.906,0.000,22.000,4891.000,0,0,0,0,0,5.98,0,1.173,0,0
STANDARD,A_BASELINE,45,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36,0,1.0,0,0
STANDARD,A_BASELINE,46,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,0,1.0,0,0
STANDARD,B_CACHE,47,Iterations:,17389,17.39,82611,82.61,0,0.00,30.341,0.000,19.000,114.000,41.327,0.000,22.000,463283.000,0,0,0,0,0,6.77,0,1.362,0,0
STANDARD,B_CACHE,48,Iterations:,17389,17.39,82611,82.61,0,0.00,30.733,0.000,21.000,2209.000,34.695,0.000,26.000,24671.000,0,0,0,0,0,6.27,0,1.128,0,0
STANDARD,A_BASELINE,49,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12,0,1.0,0,0
STANDARD,C_FULL,50,Iterations:,17389,17.39,82611,82.61,0,0.00,31.890,0.000,21.000,2919.000,35.944,0.000,26.000,4259.000,0,0,0,0,0,6.40,0,1.127,0,0
STANDARD,C_FULL,51,Iterations:,17389,17.39,82611,82.61,0,0.00,30.471,0.000,21.000,12687.000,36.193,0.000,26.000,4477.000,0,0,0,0,0,6.47,0,1.187,0,0
STANDARD,C_FULL,52,Iterations:,17389,17.39,82611,82.61,0,0.00,30.413,0.000,22.000,106.000,36.707,0.000,27.000,2609.000,0,0,0,0,0,6.56,0,1.206,0,0
STANDARD,A_BASELINE,53,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69,0,1.0,0,0
STANDARD,B_CACHE,54,Iterations:,17389,17.39,82611,82.61,0,0.00,32.431,0.000,21.000,8459.000,36.218,0.000,26.000,11901.000,0,0,0,0,0,6.51,0,1.116,0,0
STANDARD,B_CACHE,55,Iterations:,17389,17.39,82611,82.61,0,0.00,28.187,0.000,21.000,112.000,33.633,0.000,26.000,2966.000,0,0,0,0,0,6.09,0,1.193,0,0
STANDARD,B_CACHE,56,Iterations:,17389,17.39,82611,82.61,0,0.00,29.322,0.000,21.000,2782.000,34.603,0.000,26.000,10402.000,0,0,0,0,0,6.22,0,1.180,0,0
STANDARD,C_FULL,57,Iterations:,17389,17.39,82611,82.61,0,0.00,28.783,0.000,21.000,177.000,34.326,0.000,26.000,25440.000,0,0,0,0,0,6.21,0,1.192,0,0
STANDARD,C_FULL,58,Iterations:,17389,17.39,82611,82.61,0,0.00,31.152,0.000,21.000,238.000,35.342,0.000,26.000,2987.000,0,0,0,0,0,6.44,0,1.134,0,0
STANDARD,A_BASELINE,59,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38,0,1.0,0,0
STANDARD,B_CACHE,60,Iterations:,17389,17.39,82611,82.61,0,0.00,29.668,0.000,21.000,5661.000,34.429,0.000,26.000,4487.000,0,0,0,0,0,6.20,0,1.160,0,0
STANDARD,B_CACHE,61,Iterations:,17389,17.39,82611,82.61,0,0.00,30.884,0.000,21.000,192.000,35.888,0.000,26.000,8627.000,0,0,0,0,0,6.45,0,1.162,0,0
STANDARD,B_CACHE,62,Iterations:,17389,17.39,82611,82.61,0,0.00,30.884,0.000,21.000,667.000,36.771,0.000,26.000,23211.000,0,0,0,0,0,6.50,0,1.190,0,0
STANDARD,C_FULL,63,Iterations:,17389,17.39,82611,82.61,0,0.00,31.651,0.000,19.000,9711.000,35.604,0.000,22.000,6596.000,0,0,0,0,0,6.36,0,1.124,0,0
STANDARD,B_CACHE,64,Iterations:,17389,17.39,82611,82.61,0,0.00,29.757,0.000,21.000,125.000,35.274,0.000,26.000,7789.000,0,0,0,0,0,6.41,0,1.185,0,0
STANDARD,C_FULL,65,Iterations:,17389,17.39,82611,82.61,0,0.00,29.179,0.000,19.000,129.000,34.688,0.000,22.000,82401.000,0,0,0,0,0,6.18,0,1.188,0,0
STANDARD,C_FULL,66,Iterations:,17389,17.39,82611,82.61,0,0.00,31.498,0.000,21.000,179.000,35.572,0.000,26.000,15635.000,0,0,0,0,0,6.36,0,1.129,0,0
STANDARD,B_CACHE,67,Iterations:,17389,17.39,82611,82.61,0,0.00,30.677,0.000,21.000,3690.000,36.028,0.000,26.000,2516.000,0,0,0,0,0,6.52,0,1.174,0,0
STANDARD,B_CACHE,68,Iterations:,17389,17.39,82611,82.61,0,0.00,27.961,0.000,19.000,3706.000,33.250,0.000,22.000,19620.000,0,0,0,0,0,5.97,0,1.189,0,0
STANDARD,B_CACHE,69,Iterations:,17389,17.39,82611,82.61,0,0.00,28.933,0.000,19.000,1156.000,34.884,0.000,22.000,81795.000,0,0,0,0,0,6.20,0,1.205,0,0
STANDARD,C_FULL,70,Iterations:,17389,17.39,82611,82.61,0,0.00,27.391,0.000,19.000,22172.000,30.987,0.000,22.000,23485.000,0,0,0,0,0,5.64,0,1.131,0,0
STANDARD,A_BASELINE,71,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43,0,1.0,0,0
STANDARD,A_BASELINE,72,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41,0,1.0,0,0
STANDARD,B_CACHE,73,Iterations:,17389,17.39,82611,82.61,0,0.00,30.879,0.000,23.000,2329.000,35.270,0.000,27.000,4303.000,0,0,0,0,0,6.41,0,1.142,0,0
STANDARD,C_FULL,74,Iterations:,17389,17.39,82611,82.61,0,0.00,29.023,0.000,21.000,2906.000,34.179,0.000,26.000,3085.000,0,0,0,0,0,6.24,0,1.177,0,0
STANDARD,C_FULL,75,Iterations:,17389,17.39,82611,82.61,0,0.00,30.783,0.000,22.000,114.000,35.919,0.000,27.000,13304.000,0,0,0,0,0,6.48,0,1.166,0,0
STANDARD,C_FULL,76,Iterations:,17389,17.39,82611,82.61,0,0.00,29.521,0.000,21.000,3734.000,35.322,0.000,26.000,26032.000,0,0,0,0,0,6.42,0,1.196,0,0
STANDARD,B_CACHE,77,Iterations:,17389,17.39,82611,82.61,0,0.00,28.732,0.000,19.000,117.000,35.088,0.000,22.000,56651.000,0,0,0,0,0,6.25,0,1.221,0,0
STANDARD,C_FULL,78,Iterations:,17389,17.39,82611,82.61,0,0.00,27.934,0.000,19.000,124.000,33.661,0.000,22.000,4251.000,0,0,0,0,0,6.04,0,1.205,0,0
STANDARD,A_BASELINE,79,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27,0,1.0,0,0
STANDARD,A_BASELINE,80,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.56,0,1.0,0,0
STANDARD,B_CACHE,81,Iterations:,17389,17.39,82611,82.61,0,0.00,28.568,0.000,19.000,119.000,33.779,0.000,22.000,27550.000,0,0,0,0,0,6.05,0,1.182,0,0
STANDARD,A_BASELINE,82,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42,0,1.0,0,0
STANDARD,C_FULL,83,Iterations:,17389,17.39,82611,82.61,0,0.00,33.555,0.000,22.000,56579.000,36.629,0.000,27.000,55173.000,0,0,0,0,0,6.63,0,1.091,0,0
STANDARD,A_BASELINE,84,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32,0,1.0,0,0
STANDARD,A_BASELINE,85,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49,0,1.0,0,0
STANDARD,A_BASELINE,86,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35,0,1.0,0,0
STANDARD,B_CACHE,87,Iterations:,17389,17.39,82611,82.61,0,0.00,29.077,0.000,21.000,3906.000,35.508,0.000,26.000,3742.000,0,0,0,0,0,6.25,0,1.221,0,0
STANDARD,B_CACHE,88,Iterations:,17389,17.39,82611,82.61,0,0.00,28.180,0.000,19.000,12806.000,33.379,0.000,22.000,2183.000,0,0,0,0,0,5.98,0,1.184,0,0
STANDARD,C_FULL,89,Iterations:,17389,17.39,82611,82.61,0,0.00,29.516,0.000,19.000,180.000,34.592,0.000,22.000,37756.000,0,0,0,0,0,6.87,0,1.171,0,0
STANDARD,A_BASELINE,90,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29,0,1.0,0,0
STANDARD,B_CACHE,91,Iterations:,17389,17.39,82611,82.61,0,0.00,27.974,0.000,18.000,219.000,33.466,0.000,21.000,4565.000,0,0,0,0,0,6.01,0,1.196,0,0
STANDARD,A_BASELINE,92,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96,0,1.0,0,0
STANDARD,B_CACHE,93,Iterations:,17389,17.39,82611,82.61,0,0.00,30.143,0.000,23.000,4169.000,36.337,0.000,27.000,13565.000,0,0,0,0,0,6.56,0,1.205,0,0
STANDARD,B_CACHE,94,Iterations:,17389,17.39,82611,82.61,0,0.00,27.899,0.000,19.000,2046.000,32.266,0.000,22.000,12694.000,0,0,0,0,0,5.87,0,1.156,0,0
STANDARD,A_BASELINE,95,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29,0,1.0,0,0
STANDARD,B_CACHE,96,Iterations:,17389,17.39,82611,82.61,0,0.00,29.505,0.000,21.000,2370.000,35.368,0.000,26.000,74532.000,0,0,0,0,0,6.33,0,1.198,0,0
STANDARD,C_FULL,97,Iterations:,17389,17.39,82611,82.61,0,0.00,28.418,0.000,19.000,182.000,34.198,0.000,22.000,25310.000,0,0,0,0,0,6.09,0,1.203,0,0
STANDARD,B_CACHE,98,Iterations:,17389,17.39,82611,82.61,0,0.00,30.312,0.000,22.000,135.000,36.889,0.000,27.000,25065.000,0,0,0,0,0,6.56,0,1.216,0,0
STANDARD,A_BASELINE,99,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42,0,1.0,0,0
STANDARD,C_FULL,100,Iterations:,17389,17.39,82611,82.61,0,0.00,30.333,0.000,21.000,2422.000,41.598,0.000,26.000,489741.000,0,0,0,0,0,7.05,0,1.371,0,0
STANDARD,A_BASELINE,101,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13,0,1.0,0,0
STANDARD,B_CACHE,102,Iterations:,17389,17.39,82611,82.61,0,0.00,29.744,0.000,21.000,2337.000,37.985,0.000,26.000,138460.000,0,0,0,0,0,7.17,0,1.277,0,0
STANDARD,C_FULL,103,Iterations:,17389,17.39,82611,82.61,0,0.00,29.394,0.000,21.000,2776.000,35.257,0.000,26.000,7978.000,0,0,0,0,0,6.97,0,1.199,0,0
STANDARD,B_CACHE,104,Iterations:,17389,17.39,82611,82.61,0,0.00,29.014,0.000,19.000,2773.000,32.584,0.000,22.000,5116.000,0,0,0,0,0,5.90,0,1.123,0,0
STANDARD,A_BASELINE,105,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,0,1.0,0,0
STANDARD,B_CACHE,106,Iterations:,17389,17.39,82611,82.61,0,0.00,29.795,0.000,21.000,2526.000,35.651,0.000,26.000,15479.000,0,0,0,0,0,6.37,0,1.196,0,0
STANDARD,B_CACHE,107,Iterations:,17389,17.39,82611,82.61,0,0.00,29.951,0.000,21.000,3169.000,34.817,0.000,26.000,3534.000,0,0,0,0,0,6.26,0,1.162,0,0
STANDARD,A_BASELINE,108,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49,0,1.0,0,0
STANDARD,B_CACHE,109,Iterations:,17389,17.39,82611,82.61,0,0.00,29.729,0.000,21.000,5236.000,34.826,0.000,26.000,5671.000,0,0,0,0,0,7.05,0,1.171,0,0
STANDARD,C_FULL,110,Iterations:,17389,17.39,82611,82.61,0,0.00,71.211,0.001,19.000,541900.000,34.245,0.000,22.000,31312.000,0,0,0,0,0,6.85,0,.480,0,0
STANDARD,B_CACHE,111,Iterations:,17389,17.39,82611,82.61,0,0.00,28.364,0.000,19.000,164.000,32.544,0.000,22.000,15610.000,0,0,0,0,0,5.89,0,1.147,0,0
STANDARD,A_BASELINE,112,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36,0,1.0,0,0
STANDARD,B_CACHE,113,Iterations:,17389,17.39,82611,82.61,0,0.00,31.201,0.000,23.000,2722.000,35.667,0.000,28.000,2389.000,0,0,0,0,0,6.73,0,1.143,0,0
STANDARD,A_BASELINE,114,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,0,1.0,0,0
STANDARD,A_BASELINE,115,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.37,0,1.0,0,0
STANDARD,C_FULL,116,Iterations:,17389,17.39,82611,82.61,0,0.00,28.935,0.000,19.000,2231.000,33.662,0.000,22.000,19043.000,0,0,0,0,0,6.16,0,1.163,0,0
STANDARD,B_CACHE,117,Iterations:,17389,17.39,82611,82.61,0,0.00,30.920,0.000,21.000,256.000,36.023,0.000,26.000,8224.000,0,0,0,0,0,6.50,0,1.165,0,0
STANDARD,C_FULL,118,Iterations:,17389,17.39,82611,82.61,0,0.00,30.855,0.000,22.000,123.000,35.954,0.000,27.000,5114.000,0,0,0,0,0,6.55,0,1.165,0,0
STANDARD,B_CACHE,119,Iterations:,17389,17.39,82611,82.61,0,0.00,29.081,0.000,21.000,471.000,35.200,0.000,26.000,4089.000,0,0,0,0,0,6.33,0,1.210,0,0
STANDARD,B_CACHE,120,Iterations:,17389,17.39,82611,82.61,0,0.00,30.882,0.000,21.000,2436.000,34.864,0.000,26.000,2600.000,0,0,0,0,0,6.32,0,1.128,0,0
STANDARD,C_FULL,121,Iterations:,17389,17.39,82611,82.61,0,0.00,31.782,0.000,21.000,137.000,35.255,0.000,26.000,2543.000,0,0,0,0,0,6.33,0,1.109,0,0
STANDARD,A_BASELINE,122,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46,0,1.0,0,0
STANDARD,A_BASELINE,123,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14,0,1.0,0,0
STANDARD,A_BASELINE,124,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.31,0,1.0,0,0
STANDARD,C_FULL,125,Iterations:,17389,17.39,82611,82.61,0,0.00,28.608,0.000,21.000,135.000,34.455,0.000,26.000,12024.000,0,0,0,0,0,6.19,0,1.204,0,0
STANDARD,B_CACHE,126,Iterations:,17389,17.39,82611,82.61,0,0.00,58.468,0.001,21.000,482876.000,36.466,0.000,26.000,142091.000,0,0,0,0,0,6.93,0,.623,0,0
STANDARD,A_BASELINE,127,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66,0,1.0,0,0
STANDARD,B_CACHE,128,Iterations:,17389,17.39,82611,82.61,0,0.00,35.569,0.000,22.000,79396.000,37.563,0.000,27.000,19655.000,0,0,0,0,0,6.73,0,1.056,0,0
STANDARD,C_FULL,129,Iterations:,17389,17.39,82611,82.61,0,0.00,28.326,0.000,20.000,121.000,33.734,0.000,22.000,41013.000,0,0,0,0,0,6.08,0,1.190,0,0
STANDARD,C_FULL,130,Iterations:,17389,17.39,82611,82.61,0,0.00,28.269,0.000,19.000,2025.000,32.743,0.000,22.000,3682.000,0,0,0,0,0,5.90,0,1.158,0,0
STANDARD,C_FULL,131,Iterations:,17389,17.39,82611,82.61,0,0.00,31.202,0.000,19.000,7334.000,36.733,0.000,22.000,25296.000,0,0,0,0,0,6.51,0,1.177,0,0
STANDARD,B_CACHE,132,Iterations:,17389,17.39,82611,82.61,0,0.00,31.608,0.000,22.000,128.000,35.432,0.000,27.000,6816.000,0,0,0,0,0,6.54,0,1.120,0,0
STANDARD,C_FULL,133,Iterations:,17389,17.39,82611,82.61,0,0.00,30.921,0.000,21.000,10959.000,35.554,0.000,26.000,6335.000,0,0,0,0,0,6.44,0,1.149,0,0
STANDARD,B_CACHE,134,Iterations:,17389,17.39,82611,82.61,0,0.00,31.160,0.000,21.000,3404.000,36.914,0.000,26.000,97365.000,0,0,0,0,0,6.47,0,1.184,0,0
STANDARD,B_CACHE,135,Iterations:,17389,17.39,82611,82.61,0,0.00,28.933,0.000,21.000,122.000,34.670,0.000,26.000,64517.000,0,0,0,0,0,6.18,0,1.198,0,0
STANDARD,B_CACHE,136,Iterations:,17389,17.39,82611,82.61,0,0.00,29.855,0.000,21.000,135.000,34.419,0.000,26.000,4495.000,0,0,0,0,0,6.29,0,1.152,0,0
STANDARD,C_FULL,137,Iterations:,17389,17.39,82611,82.61,0,0.00,29.981,0.000,21.000,123.000,35.601,0.000,26.000,18235.000,0,0,0,0,0,6.30,0,1.187,0,0
STANDARD,A_BASELINE,138,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61,0,1.0,0,0
STANDARD,B_CACHE,139,Iterations:,17389,17.39,82611,82.61,0,0.00,28.190,0.000,19.000,136.000,33.079,0.000,22.000,6515.000,0,0,0,0,0,6.00,0,1.173,0,0
STANDARD,C_FULL,140,Iterations:,17389,17.39,82611,82.61,0,0.00,30.262,0.000,21.000,4962.000,43.704,0.000,26.000,597461.000,0,0,0,0,0,7.01,0,1.444,0,0
STANDARD,A_BASELINE,141,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53,0,1.0,0,0
STANDARD,B_CACHE,142,Iterations:,17389,17.39,82611,82.61,0,0.00,28.342,0.000,21.000,195.000,35.588,0.000,26.000,47086.000,0,0,0,0,0,6.43,0,1.255,0,0
STANDARD,A_BASELINE,143,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32,0,1.0,0,0
STANDARD,C_FULL,144,Iterations:,17389,17.39,82611,82.61,0,0.00,30.890,0.000,23.000,12458.000,41.761,0.000,27.000,479986.000,0,0,0,0,0,7.12,0,1.351,0,0
STANDARD,A_BASELINE,145,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39,0,1.0,0,0
STANDARD,C_FULL,146,Iterations:,17389,17.39,82611,82.61,0,0.00,30.308,0.000,22.000,128.000,36.998,0.000,27.000,44058.000,0,0,0,0,0,6.59,0,1.220,0,0
STANDARD,B_CACHE,147,Iterations:,17389,17.39,82611,82.61,0,0.00,31.088,0.000,18.000,3252.000,34.773,0.000,21.000,3860.000,0,0,0,0,0,6.30,0,1.118,0,0
STANDARD,A_BASELINE,148,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35,0,1.0,0,0
STANDARD,A_BASELINE,149,Iterations:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.31,0,1.0,0,0
STANDARD,B_CACHE,150,Iterations:,17389,17.39,82611,82.61,0,0.00,29.018,0.000,19.000,122.000,33.724,0.000,22.000,9776.000,0,0,0,0,0,6.67,0,1.162,0,0
